timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788270857.265,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270857.265,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270857.265,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270859.267,1,10.0.0.12,3,1,1.20,11,89.20,416078.40,189126.5,0.000,2.00,0
1788270859.267,1,10.0.0.11,4,1,1.40,15,137.00,623442.00,207814.0,0.000,2.00,0
1788270859.271,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270859.271,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270859.271,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270861.266,1,10.0.0.12,3,1,0.80,9,81.00,373986.00,207770.0,0.000,1.50,0
1788270861.266,1,10.0.0.11,4,1,1.20,15,136.60,623415.60,207805.2,0.000,1.50,0
1788270861.268,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270861.268,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270861.268,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270863.269,1,10.0.0.12,2,1,0.80,10,88.40,374474.40,187237.2,0.100,2.00,0
1788270863.269,1,10.0.0.11,4,1,1.20,13,118.60,538455.60,207098.3,0.000,2.00,0
1788270863.271,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270863.271,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270863.271,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270865.271,2,10.0.0.12,3,1,0.60,0,0.00,0.00,0.0,0.000,1.50,0
1788270865.271,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,1.50,0
1788270865.271,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,1.50,0
1788270865.271,1,10.0.0.12,3,1,0.60,9,91.40,374672.40,208151.3,0.000,0.00,0
1788270865.271,1,10.0.0.11,2,1,1.00,12,103.80,498370.80,207654.5,0.000,0.00,0
1788270867.270,1,10.0.0.12,4,1,1.40,10,100.40,375266.40,187633.2,0.100,4.00,0
1788270867.270,1,10.0.0.11,4,1,1.60,13,110.60,531556.40,204444.8,0.000,4.00,0
1788270867.273,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270867.273,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270867.273,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270869.271,1,10.0.0.12,2,1,0.80,9,108.60,375807.60,208782.0,0.000,0.00,0
1788270869.271,1,10.0.0.11,3,1,0.80,11,95.80,456882.80,207674.0,0.000,0.00,0
1788270869.274,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270869.274,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270869.274,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270871.282,1,10.0.0.12,3,1,1.00,10,122.20,376705.20,188352.6,0.100,4.00,0
1788270871.282,1,10.0.0.11,4,1,1.40,13,116.60,504730.00,194126.9,0.000,4.00,0
1788270871.287,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270871.287,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270871.287,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270873.274,1,10.0.0.12,3,1,0.80,10,126.20,395515.60,197757.8,0.000,1.50,0
1788270873.274,1,10.0.0.11,4,1,1.40,14,125.40,540756.40,193127.3,0.071,1.50,0
1788270873.276,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270873.276,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270873.276,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270875.278,1,10.0.0.12,4,1,1.20,11,145.80,460182.80,209174.0,0.000,3.50,0
1788270875.278,1,10.0.0.11,4,1,1.60,15,157.80,583854.80,194618.3,0.067,3.50,0
1788270875.281,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270875.281,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270875.281,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270877.284,1,10.0.0.12,4,1,1.20,10,137.00,418642.00,209321.0,0.000,2.50,0
1788270877.284,1,10.0.0.11,3,1,1.80,14,145.20,542654.40,193805.1,0.000,2.50,0
1788270877.290,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.50,0
1788270877.290,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.50,0
1788270877.290,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.50,0
1788270879.283,1,10.0.0.12,4,1,1.00,11,152.40,460618.40,209372.0,0.000,1.50,0
1788270879.283,1,10.0.0.11,4,1,1.40,16,171.80,666698.80,208343.4,0.000,1.50,0
1788270879.286,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270879.286,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270879.286,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270881.285,1,10.0.0.12,4,1,1.20,12,141.40,459892.40,191621.8,0.083,3.00,0
1788270881.285,1,10.0.0.11,4,1,1.60,15,151.60,624405.60,208135.2,0.000,3.00,0
1788270881.287,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270881.287,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270881.287,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270883.289,1,10.0.0.12,3,1,1.00,12,145.80,501142.80,208809.5,0.000,2.50,0
1788270883.289,1,10.0.0.11,4,1,1.20,16,149.60,624273.60,195085.5,0.062,2.50,0
1788270883.291,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270883.291,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270883.291,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270885.285,1,10.0.0.12,3,1,1.20,12,149.00,501354.00,208897.5,0.000,2.50,0
1788270885.285,1,10.0.0.11,4,1,1.20,14,120.20,581373.20,207633.3,0.000,2.50,0
1788270885.288,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270885.288,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270885.288,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270887.288,1,10.0.0.12,3,1,1.20,12,134.20,500377.20,208490.5,0.000,2.00,0
1788270887.288,1,10.0.0.11,3,1,1.00,13,103.60,498948.80,191903.4,0.000,2.00,0
1788270887.292,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270887.292,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270887.292,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270889.291,1,10.0.0.12,4,1,1.60,15,163.00,597821.20,199273.7,0.000,5.00,0
1788270889.291,1,10.0.0.11,4,1,1.60,15,142.60,582851.60,194283.9,0.067,5.00,0
1788270889.294,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270889.294,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270889.294,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270891.291,1,10.0.0.12,4,1,1.20,14,160.40,584026.40,208580.9,0.000,1.50,0
1788270891.291,1,10.0.0.11,5,1,1.80,14,143.20,541931.20,193546.9,0.071,1.50,0
1788270891.294,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270891.294,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270891.294,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270893.293,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,2.00,0
1788270893.293,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,2.00,0
1788270893.293,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,2.00,0
1788270893.294,1,10.0.0.12,4,1,1.00,13,162.40,543198.40,208922.5,0.000,0.00,0
1788270893.294,1,10.0.0.11,4,1,1.20,14,150.00,583340.00,208335.7,0.000,0.00,0
1788270895.295,1,10.0.0.12,4,1,1.40,15,176.80,609157.60,203052.5,0.000,4.00,0
1788270895.295,1,10.0.0.11,3,1,1.40,16,167.00,625422.00,195444.4,0.062,4.00,0
1788270895.298,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270895.298,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270895.298,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270897.295,1,10.0.0.12,3,1,1.20,14,180.00,585320.00,209042.9,0.000,2.50,0
1788270897.295,1,10.0.0.11,3,1,1.40,17,194.40,668781.60,196700.5,0.000,2.50,0
1788270897.298,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270897.298,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270897.298,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270899.302,1,10.0.0.12,5,1,1.60,12,143.80,501010.80,208754.5,0.000,3.00,0
1788270899.302,1,10.0.0.11,3,1,1.80,14,162.60,584171.60,208632.7,0.000,3.00,0
1788270899.308,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270899.308,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270899.308,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270901.297,1,10.0.0.12,3,1,0.80,12,140.60,480413.20,200172.2,0.000,1.50,0
1788270901.297,1,10.0.0.11,3,1,1.20,15,162.80,584184.80,194728.3,0.067,1.50,0
1788270901.300,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270901.300,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270901.300,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270903.301,1,10.0.0.12,4,1,1.20,14,148.60,583247.60,208302.7,0.000,4.00,0
1788270903.301,1,10.0.0.11,4,1,1.40,16,215.60,669589.60,209246.8,0.000,4.00,0
1788270903.303,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270903.303,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270903.303,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270905.312,1,10.0.0.12,4,1,1.40,13,131.20,530309.60,203965.2,0.000,2.50,0
1788270905.312,1,10.0.0.11,4,1,1.80,17,218.40,669774.40,196992.5,0.059,2.50,0
1788270905.314,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270905.314,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270905.314,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270907.307,1,10.0.0.12,5,1,1.40,13,119.60,499413.60,192082.2,0.077,3.00,0
1788270907.307,1,10.0.0.11,4,1,1.60,16,203.40,662298.80,206968.4,0.000,3.00,0
1788270907.308,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270907.308,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270907.308,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270909.305,1,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,5.00,0
1788270909.305,1,10.0.0.12,5,1,1.80,15,138.40,582574.40,194191.5,0.067,5.00,0
1788270909.305,1,10.0.0.11,5,1,1.80,17,216.00,710576.00,208992.9,0.000,5.00,0
1788270909.307,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270909.307,2,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,0.00,0
1788270909.307,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270909.307,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270911.322,1,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,1.50,0
1788270911.322,1,10.0.0.12,4,1,1.40,15,143.00,623838.00,207946.0,0.000,1.50,0
1788270911.322,1,10.0.0.11,4,1,1.60,17,209.80,710166.80,208872.6,0.000,1.50,0
1788270911.325,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270911.325,2,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,0.00,0
1788270911.325,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270911.325,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270913.306,1,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,3.50,0
1788270913.306,1,10.0.0.12,4,1,1.00,12,123.80,499690.80,208204.5,0.000,3.50,0
1788270913.306,1,10.0.0.11,3,1,1.40,15,167.20,625435.20,208478.4,0.000,3.50,0
1788270913.309,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270913.309,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270913.309,2,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.00,0
1788270913.309,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270915.308,1,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.50,0
1788270915.308,1,10.0.0.12,1,1,0.40,11,116.20,458229.20,208286.0,0.000,0.50,0
1788270915.308,1,10.0.0.11,3,1,0.80,14,145.20,542654.40,193805.1,0.000,0.50,0
1788270915.311,2,10.0.0.12,1,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270915.311,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270915.311,2,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.00,0
1788270915.311,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270917.311,1,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,3.00,0
1788270917.311,1,10.0.0.12,4,1,0.80,11,96.60,416566.80,189348.5,0.000,3.00,0
1788270917.311,1,10.0.0.11,5,1,1.20,14,139.40,541680.40,193457.3,0.071,3.00,0
1788270917.314,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270917.314,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270917.314,2,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.00,0
1788270917.314,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270919.312,1,10.0.0.12,5,1,1.20,10,114.00,417124.00,208562.0,0.000,3.50,0
1788270919.312,1,10.0.0.11,4,1,1.60,13,121.40,500123.60,192355.2,0.000,3.50,0
1788270919.314,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270919.314,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270919.314,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270921.313,1,10.0.0.12,4,1,1.60,11,118.60,417427.60,189739.8,0.091,3.00,0
1788270921.313,1,10.0.0.11,4,1,1.80,14,147.60,562216.00,200791.4,0.000,3.00,0
1788270921.315,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270921.315,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270921.315,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270923.317,1,10.0.0.12,4,1,1.80,13,171.40,540202.80,207770.3,0.000,4.50,0
1788270923.317,1,10.0.0.11,4,1,2.00,16,150.00,624300.00,195093.8,0.062,4.50,0
1788270923.327,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270923.327,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270923.327,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270925.326,1,10.0.0.12,4,1,1.60,15,205.20,627943.20,209314.4,0.000,2.00,0
1788270925.326,1,10.0.0.11,5,1,1.80,17,171.20,667250.40,196250.1,0.000,2.00,0
1788270925.328,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270925.328,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270925.328,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270927.330,1,10.0.0.12,3,1,1.20,15,197.80,586494.80,195498.3,0.067,2.50,0
1788270927.330,1,10.0.0.11,3,1,1.60,18,175.20,714556.00,198487.8,0.000,2.50,0
1788270927.331,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270927.331,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270927.331,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270929.358,1,10.0.0.12,2,1,0.80,14,191.80,586098.80,209321.0,0.000,2.00,0
1788270929.358,1,10.0.0.11,5,1,1.20,16,160.40,665946.40,208108.2,0.000,2.00,0
1788270929.365,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270929.365,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270929.365,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270931.326,1,10.0.0.12,4,1,1.40,15,201.80,586770.80,195590.3,0.000,5.00,0
1788270931.326,1,10.0.0.11,5,1,2.00,18,165.20,715344.00,198706.7,0.000,5.00,0
1788270931.329,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270931.329,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270931.329,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270933.327,1,10.0.0.12,3,1,1.20,12,153.80,460710.80,191962.8,0.083,1.00,0
1788270933.327,1,10.0.0.11,4,1,1.40,15,146.60,624075.60,208025.2,0.000,1.00,0
1788270933.330,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270933.330,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270933.330,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270935.331,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,3.00,0
1788270935.331,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,3.00,0
1788270935.331,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,3.00,0
1788270935.332,1,10.0.0.12,5,1,1.20,12,128.60,459047.60,191269.8,0.083,0.00,0
1788270935.332,1,10.0.0.11,3,1,1.20,15,139.20,623587.20,207862.4,0.000,0.00,0
1788270937.330,1,10.0.0.12,5,1,1.00,11,123.20,458691.20,208496.0,0.000,2.00,0
1788270937.330,1,10.0.0.11,3,1,1.40,14,128.20,541532.40,193404.4,0.000,2.00,0
1788270937.332,2,10.0.0.12,5,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270937.332,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270937.332,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270939.333,1,10.0.0.12,3,1,0.80,10,115.40,417216.40,208608.2,0.000,1.00,0
1788270939.333,1,10.0.0.11,2,1,1.00,13,135.20,541403.20,208232.0,0.000,1.00,0
1788270939.335,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270939.335,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270939.335,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270941.337,1,10.0.0.12,4,1,0.80,9,87.20,374395.20,207997.3,0.000,2.50,0
1788270941.337,1,10.0.0.11,3,1,1.20,12,114.60,458123.60,190884.8,0.083,2.50,0
1788270941.340,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270941.340,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270941.340,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270943.331,1,10.0.0.12,3,1,0.80,10,90.00,415540.00,207770.0,0.000,2.00,0
1788270943.331,1,10.0.0.11,2,1,1.00,12,120.40,459097.60,191290.7,0.000,2.00,0
1788270943.333,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270943.333,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270943.333,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270945.347,1,10.0.0.12,2,1,1.00,9,88.40,374474.40,208041.3,0.000,3.00,0
1788270945.347,1,10.0.0.11,3,1,1.60,13,137.00,541522.00,208277.7,0.000,3.00,0
1788270945.353,2,10.0.0.12,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270945.353,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270945.353,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270947.340,1,10.0.0.12,2,1,0.80,8,80.00,332960.00,208100.0,0.000,1.00,0
1788270947.340,1,10.0.0.11,3,1,1.20,13,137.00,541522.00,208277.7,0.000,1.00,0
1788270947.343,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270947.343,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270947.343,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270949.344,1,10.0.0.12,4,1,1.20,11,96.20,417698.80,189863.1,0.000,4.00,0
1788270949.344,1,10.0.0.11,3,1,1.20,14,145.80,542102.80,193608.1,0.071,4.00,0
1788270949.347,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270949.347,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270949.347,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270951.342,1,10.0.0.12,4,1,1.40,12,107.40,458239.60,190933.2,0.000,3.00,0
1788270951.342,1,10.0.0.11,3,1,1.60,15,181.60,626385.60,208795.2,0.000,3.00,0
1788270951.345,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270951.345,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270951.345,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270953.343,1,10.0.0.12,3,1,1.40,12,111.40,498872.40,207863.5,0.000,2.00,0
1788270953.343,1,10.0.0.11,3,1,1.40,15,190.00,626940.00,208980.0,0.000,2.00,0
1788270953.348,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270953.348,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270953.348,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270955.341,1,10.0.0.100,1,1,0.60,1,0.40,68.00,340.0,0.000,6.50,0
1788270955.341,1,10.0.0.12,4,1,1.80,14,119.80,556906.00,198895.0,0.000,6.50,0
1788270955.341,1,10.0.0.11,3,1,1.60,14,182.00,544492.00,194461.4,0.071,6.50,0
1788270955.344,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270955.344,2,10.0.0.100,1,1,0.60,1,0.40,68.00,340.0,0.000,0.00,0
1788270955.344,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270955.344,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270957.356,1,10.0.0.100,1,1,0.60,1,0.40,68.00,340.0,0.000,4.00,0
1788270957.356,1,10.0.0.12,3,1,1.60,17,155.60,665629.60,195773.4,0.059,4.00,0
1788270957.356,1,10.0.0.11,4,1,1.60,17,237.80,679754.80,199927.9,0.000,4.00,0
1788270957.360,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270957.360,2,10.0.0.100,1,1,0.60,1,0.40,68.00,340.0,0.000,0.00,0
1788270957.360,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270957.360,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270959.351,1,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,4.00,0
1788270959.351,1,10.0.0.12,5,1,2.20,18,185.80,708582.80,196828.6,0.056,4.00,0
1788270959.351,1,10.0.0.11,4,1,2.20,18,229.20,732020.80,203339.1,0.000,4.00,0
1788270959.354,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270959.354,2,10.0.0.11,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270959.354,2,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,0.00,0
1788270959.354,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270961.376,1,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,5.00,0
1788270961.376,1,10.0.0.12,4,1,1.80,18,204.40,750770.40,208547.3,0.000,5.00,0
1788270961.376,1,10.0.0.11,3,1,2.60,18,215.40,711718.80,197699.7,0.000,5.00,0
1788270961.383,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270961.383,2,10.0.0.11,3,1,2.60,0,0.00,0.00,0.0,0.000,0.00,0
