timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s
1788190343.959,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190345.961,1,10.0.0.12,4,1,1.00,12,10.00,1005.60,419.0,0.000,2.50
1788190345.961,1,10.0.0.13,0,0,0.00,1,1438.00,307732.00,1538660.0,0.000,2.50
1788190345.961,1,10.0.0.11,5,1,1.80,19,17.20,1760.40,463.3,0.000,2.50
1788190345.963,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190345.963,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190345.963,2,10.0.0.13,0,0,0.00,1,1438.00,307732.00,1538660.0,0.000,0.00
1788190345.963,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190347.962,1,10.0.0.12,3,1,1.00,11,9.00,887.60,403.5,0.000,1.50
1788190347.962,1,10.0.0.13,0,0,0.00,1,1459.20,312268.80,1561344.0,0.000,1.50
1788190347.962,1,10.0.0.11,4,1,1.40,13,11.40,1231.20,473.5,0.000,1.50
1788190347.963,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190347.963,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190347.963,2,10.0.0.13,0,0,0.00,1,1459.20,312268.80,1561344.0,0.000,0.00
1788190347.963,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190349.965,1,10.0.0.12,4,1,1.40,12,10.00,977.00,407.1,0.000,3.00
1788190349.965,1,10.0.0.13,0,0,0.00,1,1480.20,316762.80,1583814.0,0.000,3.00
1788190349.965,1,10.0.0.11,3,1,0.80,13,11.40,1208.00,464.6,0.000,3.00
1788190349.970,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190349.970,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190349.970,2,10.0.0.13,0,0,0.00,1,1480.40,316805.60,1584028.0,0.000,0.00
1788190349.970,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190351.966,1,10.0.0.12,4,1,1.60,13,10.60,1023.80,393.8,0.077,4.50
1788190351.966,1,10.0.0.13,0,0,0.00,1,1496.60,320272.40,1601362.0,0.000,4.50
1788190351.966,1,10.0.0.11,5,1,2.00,19,17.60,1868.00,491.6,0.000,4.50
1788190351.967,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190351.967,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190351.967,2,10.0.0.13,0,0,0.00,1,1496.80,320315.20,1601576.0,0.000,0.00
1788190351.967,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190353.965,1,10.0.0.12,5,1,1.60,13,11.20,1091.60,419.8,0.000,3.50
1788190353.965,1,10.0.0.13,0,0,0.00,1,1516.80,324595.20,1622976.0,0.000,3.50
1788190353.965,1,10.0.0.11,3,1,1.40,15,13.80,1428.00,476.0,0.000,3.50
1788190353.967,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190353.967,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190353.967,2,10.0.0.13,0,0,0.00,1,1516.80,324595.20,1622976.0,0.000,0.00
1788190353.967,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190355.967,1,10.0.0.12,2,1,0.80,12,10.40,1015.80,423.2,0.000,1.00
1788190355.967,1,10.0.0.13,0,0,0.00,1,1535.40,328575.60,1642878.0,0.000,1.00
1788190355.967,1,10.0.0.11,3,1,0.60,12,10.60,1055.40,439.8,0.000,1.00
1788190355.967,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190355.967,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190355.967,2,10.0.0.13,0,0,0.00,1,1535.40,328575.60,1642878.0,0.000,0.00
1788190355.967,2,10.0.0.11,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00
1788190357.968,1,10.0.0.12,1,1,0.20,10,8.60,837.80,418.9,0.000,0.50
1788190357.968,1,10.0.0.13,0,0,0.00,1,1555.60,332898.40,1664492.0,0.000,0.50
1788190357.968,1,10.0.0.11,3,1,0.60,12,11.60,1143.80,476.6,0.000,0.50
1788190357.969,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190357.969,2,10.0.0.12,1,1,0.20,0,0.00,0.00,0.0,0.000,0.00
1788190357.969,2,10.0.0.13,0,0,0.00,1,1555.60,332898.40,1664492.0,0.000,0.00
1788190357.969,2,10.0.0.11,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00
1788190359.969,1,10.0.0.12,2,1,1.20,12,9.40,858.60,357.8,0.083,4.00
1788190359.969,1,10.0.0.13,0,0,0.00,1,1578.20,337734.80,1688674.0,0.000,4.00
1788190359.969,1,10.0.0.11,4,1,1.00,12,12.00,1200.80,500.3,0.000,4.00
1788190359.969,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190359.969,2,10.0.0.12,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190359.969,2,10.0.0.13,0,0,0.00,1,1578.20,337734.80,1688674.0,0.000,0.00
1788190359.969,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190361.970,1,10.0.0.12,4,1,2.00,13,10.80,959.60,369.1,0.000,3.00
1788190361.970,1,10.0.0.13,0,0,0.00,1,1596.40,341629.60,1708148.0,0.000,3.00
1788190361.970,1,10.0.0.11,3,1,1.00,7,6.80,681.00,486.4,0.000,3.00
1788190361.970,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190361.970,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190361.970,2,10.0.0.13,0,0,0.00,1,1596.40,341629.60,1708148.0,0.000,0.00
1788190361.970,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190363.972,1,10.0.0.12,5,1,1.80,13,11.00,940.00,361.5,0.000,3.50
1788190363.972,1,10.0.0.13,0,0,0.00,1,1616.80,345995.20,1729976.0,0.000,3.50
1788190363.972,1,10.0.0.11,5,1,1.60,11,9.40,961.80,437.2,0.091,3.50
1788190363.973,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190363.973,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190363.973,2,10.0.0.13,0,0,0.00,1,1616.80,345995.20,1729976.0,0.000,0.00
1788190363.973,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190365.973,1,10.0.0.12,4,1,1.00,14,11.80,1018.00,363.6,0.000,1.50
1788190365.973,1,10.0.0.13,0,0,0.00,1,1634.60,349804.40,1749022.0,0.000,1.50
1788190365.973,1,10.0.0.11,5,1,1.40,11,9.60,980.00,445.5,0.000,1.50
1788190365.974,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190365.974,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190365.974,2,10.0.0.13,0,0,0.00,1,1634.60,349804.40,1749022.0,0.000,0.00
1788190365.974,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190367.976,1,10.0.0.12,5,1,1.80,20,16.80,1556.40,389.1,0.000,5.00
1788190367.976,1,10.0.0.13,0,0,0.00,1,1656.80,354555.20,1772776.0,0.000,5.00
1788190367.976,1,10.0.0.11,4,1,1.40,14,12.40,1266.40,452.3,0.000,5.00
1788190367.976,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190367.976,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190367.976,2,10.0.0.13,0,0,0.00,1,1656.80,354555.20,1772776.0,0.000,0.00
1788190367.976,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190369.975,1,10.0.0.12,5,1,1.60,17,14.60,1406.40,413.6,0.059,3.50
1788190369.975,1,10.0.0.13,0,0,0.00,1,1675.20,358492.80,1792464.0,0.000,3.50
1788190369.975,1,10.0.0.11,5,1,2.00,17,15.20,1591.60,468.1,0.000,3.50
1788190369.977,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190369.977,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190369.977,2,10.0.0.13,0,0,0.00,1,1675.20,358492.80,1792464.0,0.000,0.00
1788190369.977,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190371.976,1,10.0.0.12,4,1,1.00,13,12.20,1286.40,494.8,0.000,2.50
1788190371.976,1,10.0.0.13,0,0,0.00,1,1694.40,362601.60,1813008.0,0.000,2.50
1788190371.976,1,10.0.0.11,4,1,2.40,19,16.80,1685.40,443.5,0.000,2.50
1788190371.977,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190371.977,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190371.977,2,10.0.0.13,0,0,0.00,1,1694.40,362601.60,1813008.0,0.000,0.00
1788190371.977,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190373.977,1,10.0.0.12,4,1,1.20,13,12.60,1290.20,496.2,0.000,3.50
1788190373.977,1,10.0.0.13,0,0,0.00,1,1714.00,366796.00,1833980.0,0.000,3.50
1788190373.977,1,10.0.0.11,4,1,2.60,20,17.60,1786.20,446.6,0.000,3.50
1788190373.978,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190373.978,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190373.978,2,10.0.0.13,0,0,0.00,1,1714.00,366796.00,1833980.0,0.000,0.00
1788190373.978,2,10.0.0.11,4,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788190375.978,1,10.0.0.12,3,1,1.00,13,12.80,1368.20,526.2,0.000,3.00
1788190375.978,1,10.0.0.13,0,0,0.00,1,1731.60,370562.40,1852812.0,0.000,3.00
1788190375.978,1,10.0.0.11,4,1,2.00,23,20.40,2023.20,439.8,0.000,3.00
1788190375.979,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190375.979,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190375.979,2,10.0.0.13,0,0,0.00,1,1731.60,370562.40,1852812.0,0.000,0.00
1788190375.979,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190377.980,1,10.0.0.12,3,1,1.60,12,11.00,1105.40,460.6,0.000,3.00
1788190377.980,1,10.0.0.13,0,0,0.00,1,1753.40,375227.60,1876138.0,0.000,3.00
1788190377.980,1,10.0.0.11,4,1,2.00,21,19.00,1839.80,438.0,0.000,3.00
1788190377.981,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190377.981,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190377.981,2,10.0.0.13,0,0,0.00,1,1753.40,375227.60,1876138.0,0.000,0.00
1788190377.981,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190379.980,1,10.0.0.12,4,1,1.60,12,10.60,1000.80,417.0,0.000,4.00
1788190379.980,1,10.0.0.13,0,0,0.00,1,1774.20,379678.80,1898394.0,0.000,4.00
1788190379.980,1,10.0.0.11,4,1,2.00,20,17.40,1682.80,420.7,0.000,4.00
1788190379.981,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190379.981,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190379.981,2,10.0.0.13,0,0,0.00,1,1774.20,379678.80,1898394.0,0.000,0.00
1788190379.981,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190381.984,1,10.0.0.12,4,1,2.80,19,15.80,1539.00,405.0,0.000,5.00
1788190381.984,1,10.0.0.13,0,0,0.00,1,1794.00,383916.00,1919580.0,0.000,5.00
1788190381.984,1,10.0.0.11,4,1,1.60,18,16.20,1571.60,436.6,0.000,5.00
1788190381.986,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190381.986,2,10.0.0.12,4,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788190381.986,2,10.0.0.13,0,0,0.00,1,1794.20,383958.80,1919794.0,0.000,0.00
1788190381.986,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190383.984,1,10.0.0.12,4,1,2.00,17,14.40,1482.40,436.0,0.000,4.50
1788190383.984,1,10.0.0.13,0,0,0.00,1,1811.80,387725.20,1938626.0,0.000,4.50
1788190383.984,1,10.0.0.11,4,1,1.80,19,16.20,1499.60,394.6,0.053,4.50
1788190383.985,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190383.985,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190383.985,2,10.0.0.13,0,0,0.00,1,1811.80,387725.20,1938626.0,0.000,0.00
1788190383.985,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190385.986,1,10.0.0.12,4,1,2.40,22,19.80,2008.20,456.4,0.000,6.00
1788190385.986,1,10.0.0.13,0,0,0.00,1,1834.00,392476.00,1962380.0,0.000,6.00
1788190385.986,1,10.0.0.11,3,1,2.00,19,15.80,1526.00,401.6,0.053,6.00
1788190385.987,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190385.987,2,10.0.0.12,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190385.987,2,10.0.0.13,0,0,0.00,1,1834.00,392476.00,1962380.0,0.000,0.00
1788190385.987,2,10.0.0.11,3,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190387.984,1,10.0.0.12,2,1,1.20,19,17.40,1818.40,478.5,0.000,1.50
1788190387.984,1,10.0.0.13,0,0,0.00,1,1851.40,396199.60,1980998.0,0.000,1.50
1788190387.984,1,10.0.0.11,4,1,2.40,20,17.60,1746.20,436.6,0.000,1.50
1788190387.985,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190387.985,2,10.0.0.12,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190387.985,2,10.0.0.13,0,0,0.00,1,1851.40,396199.60,1980998.0,0.000,0.00
1788190387.985,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190389.986,1,10.0.0.12,3,1,1.40,19,16.60,1759.20,462.9,0.053,4.50
1788190389.986,1,10.0.0.13,0,0,0.00,1,1872.20,400650.80,2003254.0,0.000,4.50
1788190389.986,1,10.0.0.11,5,1,2.00,21,18.40,1780.20,423.9,0.000,4.50
1788190389.987,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190389.987,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190389.987,2,10.0.0.13,0,0,0.00,1,1872.20,400650.80,2003254.0,0.000,0.00
1788190389.987,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190391.988,1,10.0.0.12,3,1,1.20,14,13.20,1368.40,488.7,0.000,3.00
1788190391.988,1,10.0.0.13,0,0,0.00,1,1889.40,404331.60,2021658.0,0.000,3.00
1788190391.988,1,10.0.0.11,5,1,2.20,22,19.00,1812.20,411.9,0.000,3.00
1788190391.991,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190391.991,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190391.991,2,10.0.0.13,0,0,0.00,1,1889.40,404331.60,2021658.0,0.000,0.00
1788190391.991,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190393.990,1,10.0.0.12,4,1,1.80,15,14.40,1463.20,487.7,0.000,3.00
1788190393.990,1,10.0.0.13,0,0,0.00,1,1910.80,408911.20,2044556.0,0.000,3.00
1788190393.990,1,10.0.0.11,5,1,2.00,21,17.60,1701.60,405.1,0.000,3.00
1788190393.993,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190393.993,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190393.993,2,10.0.0.13,0,0,0.00,1,1910.80,408911.20,2044556.0,0.000,0.00
1788190393.993,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190395.989,1,10.0.0.12,4,1,1.00,10,9.00,880.00,440.0,0.000,1.50
1788190395.989,1,10.0.0.13,0,0,0.00,1,1930.40,413105.60,2065528.0,0.000,1.50
1788190395.989,1,10.0.0.11,4,1,1.60,18,15.20,1437.80,399.4,0.000,1.50
1788190395.990,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190395.990,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190395.990,2,10.0.0.13,0,0,0.00,1,1930.40,413105.60,2065528.0,0.000,0.00
1788190395.990,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190397.991,1,10.0.0.12,4,1,1.40,16,14.80,1452.80,454.0,0.000,6.50
1788190397.991,1,10.0.0.13,0,0,0.00,1,1948.00,416872.00,2084360.0,0.000,6.50
1788190397.991,1,10.0.0.11,5,1,2.20,21,17.80,1588.40,378.2,0.000,6.50
1788190397.992,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190397.992,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190397.992,2,10.0.0.13,0,0,0.00,1,1948.00,416872.00,2084360.0,0.000,0.00
1788190397.992,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190399.993,1,10.0.0.12,5,1,2.20,17,16.20,1588.00,467.1,0.000,5.50
1788190399.993,1,10.0.0.13,0,0,0.00,1,1971.40,421879.60,2109398.0,0.000,5.50
1788190399.993,1,10.0.0.11,5,1,2.60,22,19.00,1738.00,395.0,0.000,5.50
1788190399.994,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190399.994,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190399.994,2,10.0.0.13,0,0,0.00,1,1971.40,421879.60,2109398.0,0.000,0.00
1788190399.994,2,10.0.0.11,5,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788190401.993,1,10.0.0.12,4,1,1.40,15,14.00,1396.20,465.4,0.000,2.00
1788190401.993,1,10.0.0.13,0,0,0.00,1,1990.60,425988.40,2129942.0,0.000,2.00
1788190401.993,1,10.0.0.11,5,1,2.80,22,19.20,1800.20,409.1,0.000,2.00
1788190401.994,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190401.994,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190401.994,2,10.0.0.13,0,0,0.00,1,1990.60,425988.40,2129942.0,0.000,0.00
1788190401.994,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788190403.995,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,4.50
1788190403.995,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,4.50
1788190403.995,2,10.0.0.13,0,0,0.00,1,2009.40,430011.60,2150058.0,0.000,4.50
1788190403.995,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,4.50
1788190403.996,1,10.0.0.12,3,1,1.00,15,14.00,1322.40,440.8,0.000,0.00
1788190403.996,1,10.0.0.13,0,0,0.00,1,2009.20,429968.80,2149844.0,0.000,0.00
1788190403.996,1,10.0.0.11,5,1,2.40,25,22.00,2187.80,437.6,0.000,0.00
1788190405.997,1,10.0.0.12,3,1,1.20,17,15.60,1477.40,434.5,0.000,2.00
1788190405.997,1,10.0.0.13,0,0,0.00,1,2029.80,434377.20,2171886.0,0.000,2.00
1788190405.997,1,10.0.0.11,4,1,1.60,24,21.20,2146.60,447.2,0.000,2.00
1788190405.998,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190405.998,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190405.998,2,10.0.0.13,0,0,0.00,1,2029.80,434377.20,2171886.0,0.000,0.00
1788190405.998,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190407.998,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,5.50
1788190407.998,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,5.50
1788190407.998,2,10.0.0.13,0,0,0.00,1,2048.20,438314.80,2191574.0,0.000,5.50
1788190407.998,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,5.50
1788190407.998,1,10.0.0.12,3,1,1.60,15,13.40,1192.20,397.4,0.000,0.00
1788190407.998,1,10.0.0.13,0,0,0.00,1,2048.20,438314.80,2191574.0,0.000,0.00
1788190407.998,1,10.0.0.11,4,1,2.00,22,19.40,2023.80,460.0,0.000,0.00
1788190409.999,1,10.0.0.12,4,1,1.60,13,11.40,1031.80,396.8,0.000,3.50
1788190409.999,1,10.0.0.13,0,0,0.00,1,2068.80,442723.20,2213616.0,0.000,3.50
1788190409.999,1,10.0.0.11,5,1,2.40,20,17.00,1731.20,432.8,0.000,3.50
1788190409.999,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190409.999,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190409.999,2,10.0.0.13,0,0,0.00,1,2068.80,442723.20,2213616.0,0.000,0.00
1788190409.999,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190412.000,1,10.0.0.12,3,1,1.40,14,12.20,1109.20,396.1,0.000,3.50
1788190412.000,1,10.0.0.13,0,0,0.00,1,2088.20,446874.80,2234374.0,0.000,3.50
1788190412.000,1,10.0.0.11,5,1,2.80,21,18.60,1904.80,453.5,0.000,3.50
1788190412.001,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190412.001,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190412.001,2,10.0.0.13,0,0,0.00,1,2088.20,446874.80,2234374.0,0.000,0.00
1788190412.001,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788190414.001,1,10.0.0.12,3,1,1.20,13,11.40,1028.20,395.5,0.000,3.50
1788190414.001,1,10.0.0.13,0,0,0.00,1,2107.80,451069.20,2255346.0,0.000,3.50
1788190414.001,1,10.0.0.11,5,1,2.00,17,14.60,1418.00,417.1,0.000,3.50
1788190414.001,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190414.001,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190414.001,2,10.0.0.13,0,0,0.00,1,2107.80,451069.20,2255346.0,0.000,0.00
1788190414.001,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190416.004,1,10.0.0.12,4,1,1.00,13,12.00,1060.80,408.0,0.000,3.50
1788190416.004,1,10.0.0.13,0,0,0.00,1,2125.80,454921.20,2274606.0,0.000,3.50
1788190416.004,1,10.0.0.11,5,1,2.00,22,19.20,1879.60,427.2,0.000,3.50
1788190416.005,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190416.005,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190416.005,2,10.0.0.13,0,0,0.00,1,2125.80,454921.20,2274606.0,0.000,0.00
1788190416.005,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190418.005,1,10.0.0.12,3,1,0.80,9,8.20,728.00,404.4,0.000,2.50
1788190418.005,1,10.0.0.13,0,0,0.00,1,2148.20,459714.80,2298574.0,0.000,2.50
1788190418.005,1,10.0.0.11,5,1,2.20,20,18.80,1909.60,477.4,0.000,2.50
1788190418.006,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190418.006,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190418.006,2,10.0.0.13,0,0,0.00,1,2148.20,459714.80,2298574.0,0.000,0.00
1788190418.006,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190420.012,1,10.0.0.12,2,1,0.40,7,6.00,500.60,357.6,0.000,1.50
1788190420.012,1,10.0.0.13,0,0,0.00,1,2166.40,463609.60,2318048.0,0.000,1.50
1788190420.012,1,10.0.0.11,5,1,2.00,19,18.00,1829.60,481.5,0.000,1.50
1788190420.018,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190420.018,2,10.0.0.12,2,1,0.40,0,0.00,0.00,0.0,0.000,0.00
1788190420.018,2,10.0.0.13,0,0,0.00,1,2166.40,463609.60,2318048.0,0.000,0.00
1788190420.018,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190422.006,1,10.0.0.12,4,1,1.20,10,9.00,914.40,457.2,0.000,3.00
1788190422.006,1,10.0.0.13,0,0,0.00,1,2184.60,467504.40,2337522.0,0.000,3.00
1788190422.006,1,10.0.0.11,4,1,1.20,16,14.80,1532.60,478.9,0.000,3.00
1788190422.007,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190422.007,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190422.007,2,10.0.0.13,0,0,0.00,1,2184.60,467504.40,2337522.0,0.000,0.00
1788190422.007,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190424.007,1,10.0.0.12,5,1,2.00,13,11.20,1169.00,449.6,0.077,2.50
1788190424.007,1,10.0.0.13,0,0,0.00,1,2204.40,471741.60,2358708.0,0.000,2.50
1788190424.007,1,10.0.0.11,2,1,0.60,14,13.20,1352.80,483.1,0.000,2.50
1788190424.008,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190424.008,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190424.008,2,10.0.0.13,0,0,0.00,1,2204.40,471741.60,2358708.0,0.000,0.00
1788190424.008,2,10.0.0.11,2,1,0.60,0,0.00,0.00,0.0,0.000,0.00
1788190426.009,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,6.00
1788190426.009,2,10.0.0.12,5,1,3.20,0,0.00,0.00,0.0,0.000,6.00
1788190426.009,2,10.0.0.13,0,0,0.00,1,2227.20,476620.80,2383104.0,0.000,6.00
1788190426.009,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,6.00
1788190426.009,1,10.0.0.12,5,1,3.20,18,14.80,1527.60,424.3,0.056,0.00
1788190426.009,1,10.0.0.13,0,0,0.00,1,2227.20,476620.80,2383104.0,0.000,0.00
