timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788273598.532,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273598.532,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273600.532,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.50,0
1788273600.532,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.50,1
1788273600.532,1,10.0.0.11,3,1,1.60,16,146.60,665035.60,207823.6,0.000,3.50,0
1788273600.532,1,10.0.0.12,4,1,1.60,13,110.20,499674.00,192182.3,0.000,3.50,0
1788273600.533,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273600.533,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273600.533,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273602.530,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.50,0
1788273602.530,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.50,1
1788273602.530,1,10.0.0.11,2,1,1.40,14,117.00,541082.80,193243.9,0.000,1.50,0
1788273602.530,1,10.0.0.12,3,1,1.20,11,101.80,457278.80,207854.0,0.000,1.50,0
1788273602.531,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273602.531,2,10.0.0.11,2,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273602.531,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273604.533,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273604.533,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273604.533,1,10.0.0.11,3,1,1.20,15,124.40,582241.60,194080.5,0.000,3.00,0
1788273604.533,1,10.0.0.12,4,1,1.20,13,115.80,531899.60,204576.8,0.000,3.00,0
1788273604.535,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273604.535,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273604.535,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273606.533,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.50,0
1788273606.533,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.50,1
1788273606.533,1,10.0.0.11,3,1,1.60,16,148.20,624181.20,195056.6,0.062,3.50,0
1788273606.533,1,10.0.0.12,4,1,1.40,14,135.20,582363.20,207986.9,0.000,3.50,0
1788273606.534,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273606.534,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273606.534,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273608.539,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.50,0
1788273608.539,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.50,1
1788273608.539,1,10.0.0.11,3,1,1.40,13,142.40,541878.40,208414.8,0.000,1.50,0
1788273608.539,1,10.0.0.12,3,1,1.20,13,131.60,541165.60,208140.6,0.000,1.50,0
1788273608.540,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273608.540,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273608.540,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273610.537,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273610.537,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273610.537,1,10.0.0.11,4,1,1.60,14,124.60,541294.80,193319.6,0.000,3.00,0
1788273610.537,1,10.0.0.12,5,1,1.20,11,122.60,458651.60,208478.0,0.000,3.00,0
1788273610.538,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273610.538,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273610.538,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273612.539,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,2.00,0
1788273612.539,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,2.00,1
1788273612.539,1,10.0.0.11,4,1,1.20,15,133.20,582822.40,194274.1,0.000,2.00,0
1788273612.539,1,10.0.0.12,3,1,0.80,12,130.40,500126.40,208386.0,0.000,2.00,0
1788273612.540,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273612.540,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273612.540,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273614.539,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273614.539,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273614.539,1,10.0.0.11,2,1,1.40,15,140.00,582680.00,194226.7,0.067,3.00,0
1788273614.539,1,10.0.0.12,4,1,1.20,12,125.00,471854.00,196605.8,0.000,3.00,0
1788273614.540,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273614.540,2,10.0.0.11,2,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273614.540,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273616.543,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,2.50,0
1788273616.543,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,2.50,1
1788273616.543,1,10.0.0.11,3,1,1.40,15,135.60,583270.40,194423.5,0.000,2.50,0
1788273616.543,1,10.0.0.12,3,1,1.00,13,152.40,542538.40,208668.6,0.000,2.50,0
1788273616.544,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273616.544,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273616.544,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273618.542,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273618.542,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273618.542,1,10.0.0.11,5,1,1.60,15,129.40,622940.40,207646.8,0.000,3.00,0
1788273618.542,1,10.0.0.12,5,1,1.40,12,117.00,459162.80,191317.8,0.000,3.00,0
1788273618.542,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273618.542,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273618.542,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273620.545,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.50,0
1788273620.545,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.50,1
1788273620.545,1,10.0.0.11,5,1,1.80,16,140.80,626890.40,195903.2,0.000,3.50,0
1788273620.545,1,10.0.0.12,4,1,1.40,13,118.80,499360.80,192061.8,0.077,3.50,0
1788273620.546,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273620.546,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273620.546,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273622.546,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.00,0
1788273622.546,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.00,1
1788273622.546,1,10.0.0.11,3,1,1.20,15,140.80,623692.80,207897.6,0.000,1.00,0
1788273622.546,1,10.0.0.12,3,1,1.20,12,134.20,500377.20,208490.5,0.000,1.00,0
1788273622.547,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273622.547,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273622.547,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273624.546,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,2.50,0
1788273624.546,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,2.50,1
1788273624.546,1,10.0.0.11,3,1,1.20,15,128.20,582492.40,194164.1,0.000,2.50,0
1788273624.546,1,10.0.0.12,5,1,1.00,12,133.20,500311.20,208463.0,0.000,2.50,0
1788273624.546,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273624.546,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273624.546,2,10.0.0.12,5,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273626.546,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273626.546,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273626.546,1,10.0.0.11,3,1,1.20,15,138.60,593025.20,197675.1,0.000,3.00,0
1788273626.546,1,10.0.0.12,2,1,1.00,12,111.60,457925.60,190802.3,0.083,3.00,0
1788273626.547,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273626.547,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273626.547,2,10.0.0.12,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273628.549,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.00,0
1788273628.549,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.00,1
1788273628.549,1,10.0.0.11,3,1,1.60,14,141.60,582785.60,208137.7,0.000,3.00,0
1788273628.549,1,10.0.0.12,4,1,1.40,13,127.00,500493.20,192497.4,0.000,3.00,0
1788273628.549,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273628.549,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273628.549,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273630.549,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,0.50,0
1788273630.549,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,0.50,1
1788273630.549,1,10.0.0.11,3,1,1.20,12,115.60,499149.60,207979.0,0.000,0.50,0
1788273630.549,1,10.0.0.12,3,1,1.00,10,105.80,416582.80,208291.4,0.000,0.50,0
1788273630.550,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273630.550,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273630.550,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273632.558,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,3.50,0
1788273632.558,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,3.50,1
1788273632.558,1,10.0.0.11,3,1,1.00,13,120.20,540413.20,207851.2,0.000,3.50,0
1788273632.558,1,10.0.0.12,4,1,1.20,12,119.40,499400.40,208083.5,0.000,3.50,0
1788273632.560,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273632.560,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273632.560,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273634.556,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,2.00,0
1788273634.556,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,2.00,1
1788273634.556,1,10.0.0.11,4,1,1.00,12,112.20,498925.20,207885.5,0.000,2.00,0
1788273634.556,1,10.0.0.12,2,1,1.40,14,127.80,541795.60,193498.4,0.000,2.00,0
1788273634.557,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273634.557,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273634.557,2,10.0.0.12,2,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273636.555,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,1.50,0
1788273636.555,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,1.50,1
1788273636.555,1,10.0.0.11,2,1,1.00,11,88.20,456381.20,207446.0,0.000,1.50,0
1788273636.555,1,10.0.0.12,3,1,1.20,12,118.60,499347.60,208061.5,0.000,1.50,0
1788273636.557,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273636.557,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273636.557,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273638.557,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,2.50,0
1788273638.557,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,2.50,1
1788273638.557,1,10.0.0.11,4,1,1.20,10,77.00,374313.20,187156.6,0.000,2.50,0
1788273638.557,1,10.0.0.12,2,1,0.80,11,93.40,430546.00,195702.7,0.000,2.50,0
1788273638.557,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,0.00,0
1788273638.557,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273638.557,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273640.559,2,10.0.0.200,0,0,0.00,2,624.20,33733.20,84333.0,0.500,1.50,0
1788273640.559,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,1.50,0
1788273640.559,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,1.50,0
1788273640.559,1,10.0.0.200,0,0,0.00,1,624.20,33733.20,168666.0,0.000,0.00,0
1788273640.559,1,10.0.0.10,0,0,0.00,1,1152.40,66875.20,334376.0,0.000,0.00,1
1788273640.559,1,10.0.0.11,2,1,1.00,11,98.40,416094.40,189133.8,0.091,0.00,0
1788273640.559,1,10.0.0.12,2,1,0.60,11,99.00,457094.00,207770.0,0.000,0.00,0
1788273642.559,1,10.0.0.11,4,1,1.80,13,118.80,499360.80,192061.8,0.077,3.50,0
1788273642.559,1,10.0.0.12,4,1,1.20,10,71.60,375115.20,187557.6,0.000,3.50,0
1788273642.559,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273642.559,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273642.559,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273644.561,1,10.0.0.11,5,1,1.80,15,140.80,582732.80,194244.3,0.067,3.50,0
1788273644.561,1,10.0.0.12,5,1,1.20,10,105.00,416530.00,208265.0,0.000,3.50,0
1788273644.561,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273644.561,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273644.561,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273646.561,1,10.0.0.11,5,1,2.00,16,153.80,624550.80,195172.1,0.062,2.50,0
1788273646.561,1,10.0.0.12,5,1,1.40,11,117.80,458334.80,208334.0,0.000,2.50,0
1788273646.562,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273646.562,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273646.562,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273648.564,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,2.50,0
1788273648.564,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,2.50,0
1788273648.564,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,2.50,0
1788273648.564,1,10.0.0.11,4,1,1.80,18,170.80,708473.60,196798.2,0.000,0.00,0
1788273648.564,1,10.0.0.12,4,1,1.20,12,138.40,500654.40,208606.0,0.000,0.00,0
1788273650.565,1,10.0.0.11,4,1,1.40,18,154.80,707128.00,196424.4,0.000,3.00,0
1788273650.565,1,10.0.0.12,3,1,1.00,13,137.60,513935.20,197667.4,0.000,3.00,0
1788273650.566,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273650.566,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273650.566,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273652.565,1,10.0.0.11,5,1,1.60,18,170.00,708131.20,196703.1,0.000,3.50,0
1788273652.565,1,10.0.0.12,4,1,1.20,14,144.60,551592.40,196997.3,0.000,3.50,0
1788273652.566,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273652.566,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273652.566,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273654.567,1,10.0.0.11,5,1,2.00,18,176.40,708843.20,196900.9,0.000,3.50,0
1788273654.567,1,10.0.0.12,5,1,1.40,13,132.40,541218.40,208160.9,0.000,3.50,0
1788273654.568,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273654.568,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273654.568,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273656.569,1,10.0.0.11,4,1,2.40,19,199.40,750440.40,197484.3,0.053,5.00,0
1788273656.569,1,10.0.0.12,5,1,2.20,16,151.40,631934.00,197479.4,0.000,5.00,0
1788273656.569,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273656.569,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273656.569,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273658.569,1,10.0.0.11,5,1,2.40,21,231.40,834472.40,198683.9,0.048,5.00,0
1788273658.569,1,10.0.0.12,5,1,2.20,19,169.00,767559.60,201989.4,0.000,5.00,0
1788273658.570,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273658.570,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273658.570,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
