timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s
1788187263.854,2,10.0.0.13,0,0,0.00,1,1481.40,317019.60,1585098.0,0.000,0.50
1788187263.854,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.50
1788187263.854,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.50
1788187265.865,1,10.0.0.11,5,1,2.80,22,19.60,1963.40,446.2,0.045,3.00
1788187265.865,1,10.0.0.13,0,0,0.00,1,1498.40,320657.60,1603288.0,0.000,3.00
1788187265.865,1,10.0.0.12,3,1,1.00,12,10.60,1054.40,439.3,0.000,3.00
1788187265.872,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788187265.872,2,10.0.0.13,0,0,0.00,1,1498.60,320700.40,1603502.0,0.000,0.00
1788187265.872,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187265.872,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187267.849,1,10.0.0.11,5,1,3.00,24,21.80,2178.00,453.8,0.042,4.50
1788187267.849,1,10.0.0.13,0,0,0.00,1,1520.00,325280.00,1626400.0,0.000,4.50
1788187267.849,1,10.0.0.12,3,1,1.40,12,9.80,951.80,396.6,0.000,4.50
1788187267.852,2,10.0.0.11,5,1,3.00,0,0.00,0.00,0.0,0.000,0.00
1788187267.852,2,10.0.0.13,0,0,0.00,1,1520.00,325280.00,1626400.0,0.000,0.00
1788187267.852,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187267.852,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187269.863,1,10.0.0.11,4,1,2.40,25,23.80,2411.60,482.3,0.000,3.50
1788187269.863,1,10.0.0.13,0,0,0.00,1,1536.00,328704.00,1643520.0,0.000,3.50
1788187269.863,1,10.0.0.12,4,1,1.40,14,11.60,1171.20,418.3,0.000,3.50
1788187269.870,2,10.0.0.11,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187269.870,2,10.0.0.13,0,0,0.00,1,1536.00,328704.00,1643520.0,0.000,0.00
1788187269.870,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187269.870,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187271.858,1,10.0.0.11,3,1,1.40,22,21.00,2090.60,475.1,0.000,2.50
1788187271.858,1,10.0.0.13,0,0,0.00,1,1555.20,332812.80,1664064.0,0.000,2.50
1788187271.858,1,10.0.0.12,5,1,2.20,14,12.00,1181.20,421.9,0.000,2.50
1788187271.859,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187271.859,2,10.0.0.13,0,0,0.00,1,1555.20,332812.80,1664064.0,0.000,0.00
1788187271.859,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187271.859,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187273.856,1,10.0.0.11,3,1,0.80,18,17.20,1661.80,461.6,0.000,3.00
1788187273.856,1,10.0.0.13,0,0,0.00,1,1575.20,337092.80,1685464.0,0.000,3.00
1788187273.856,1,10.0.0.12,4,1,2.00,16,14.20,1394.40,435.8,0.000,3.00
1788187273.859,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788187273.859,2,10.0.0.13,0,0,0.00,1,1575.20,337092.80,1685464.0,0.000,0.00
1788187273.859,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187273.859,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187275.860,1,10.0.0.11,3,1,1.00,15,14.60,1395.20,465.1,0.000,2.50
1788187275.860,1,10.0.0.13,0,0,0.00,1,1598.00,341972.00,1709860.0,0.000,2.50
1788187275.860,1,10.0.0.12,3,1,1.20,15,12.60,1244.60,414.9,0.000,2.50
1788187275.861,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187275.861,2,10.0.0.13,0,0,0.00,1,1598.00,341972.00,1709860.0,0.000,0.00
1788187275.861,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187275.861,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187277.859,1,10.0.0.11,5,1,2.20,16,14.20,1376.00,430.0,0.000,4.50
1788187277.859,1,10.0.0.13,0,0,0.00,1,1617.20,346080.80,1730404.0,0.000,4.50
1788187277.859,1,10.0.0.12,2,1,1.40,16,14.00,1376.00,430.0,0.000,4.50
1788187277.862,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187277.862,2,10.0.0.13,0,0,0.00,1,1617.20,346080.80,1730404.0,0.000,0.00
1788187277.862,2,10.0.0.12,2,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187277.862,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187279.860,1,10.0.0.11,5,1,2.20,14,12.40,1154.60,412.4,0.000,3.00
1788187279.860,1,10.0.0.13,0,0,0.00,1,1635.20,349932.80,1749664.0,0.000,3.00
1788187279.860,1,10.0.0.12,3,1,1.60,15,12.60,1200.00,400.0,0.000,3.00
1788187279.863,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187279.863,2,10.0.0.13,0,0,0.00,1,1635.20,349932.80,1749664.0,0.000,0.00
1788187279.863,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187279.863,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187281.865,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,2.00
1788187281.865,2,10.0.0.13,0,0,0.00,1,1656.00,354384.00,1771920.0,0.000,2.00
1788187281.865,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,2.00
1788187281.865,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,2.00
1788187281.866,1,10.0.0.11,3,1,1.00,13,11.60,1078.20,414.7,0.000,0.00
1788187281.866,1,10.0.0.13,0,0,0.00,1,1656.00,354384.00,1771920.0,0.000,0.00
1788187281.866,1,10.0.0.12,4,1,1.80,17,15.60,1523.40,448.1,0.000,0.00
1788187283.864,1,10.0.0.11,3,1,0.80,14,12.80,1263.40,451.2,0.000,3.00
1788187283.864,1,10.0.0.13,0,0,0.00,1,1675.40,358535.60,1792678.0,0.000,3.00
1788187283.864,1,10.0.0.12,4,1,2.00,16,14.00,1382.60,432.1,0.000,3.00
1788187283.867,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788187283.867,2,10.0.0.13,0,0,0.00,1,1675.40,358535.60,1792678.0,0.000,0.00
1788187283.867,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187283.867,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187285.874,1,10.0.0.11,4,1,1.60,16,15.00,1529.80,478.1,0.000,5.50
1788187285.874,1,10.0.0.13,0,0,0.00,1,1693.20,362344.80,1811724.0,0.000,5.50
1788187285.874,1,10.0.0.12,5,1,2.20,21,18.80,1884.80,448.8,0.000,5.50
1788187285.879,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187285.879,2,10.0.0.13,0,0,0.00,1,1693.20,362344.80,1811724.0,0.000,0.00
1788187285.879,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187285.879,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187287.873,1,10.0.0.11,5,1,2.40,16,15.20,1659.60,518.6,0.000,5.00
1788187287.873,1,10.0.0.13,0,0,0.00,1,1714.60,366924.40,1834622.0,0.000,5.00
1788187287.873,1,10.0.0.12,5,1,2.40,22,20.40,2122.40,482.4,0.000,5.00
1788187287.876,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187287.876,2,10.0.0.13,0,0,0.00,1,1714.60,366924.40,1834622.0,0.000,0.00
1788187287.876,2,10.0.0.12,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187287.876,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187289.871,1,10.0.0.11,4,1,1.80,16,15.40,1749.80,546.8,0.000,3.00
1788187289.871,1,10.0.0.13,0,0,0.00,1,1733.40,370947.60,1854738.0,0.000,3.00
1788187289.871,1,10.0.0.12,5,1,2.20,21,19.60,2022.60,481.6,0.000,3.00
1788187289.874,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187289.874,2,10.0.0.13,0,0,0.00,1,1733.40,370947.60,1854738.0,0.000,0.00
1788187289.874,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187289.874,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187291.873,1,10.0.0.11,3,1,1.00,17,16.60,1891.40,556.3,0.000,2.00
1788187291.873,1,10.0.0.13,0,0,0.00,1,1753.40,375227.60,1876138.0,0.000,2.00
1788187291.873,1,10.0.0.12,5,1,2.00,20,17.60,1834.60,458.6,0.000,2.00
1788187291.876,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788187291.876,2,10.0.0.13,0,0,0.00,1,1753.40,375227.60,1876138.0,0.000,0.00
1788187291.876,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187291.876,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187293.877,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,3.50
1788187293.877,2,10.0.0.13,0,0,0.00,1,1773.20,379464.80,1897324.0,0.000,3.50
1788187293.877,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,3.50
1788187293.877,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,3.50
1788187293.878,1,10.0.0.11,4,1,1.20,17,15.60,1794.00,527.6,0.000,0.00
1788187293.878,1,10.0.0.13,0,0,0.00,1,1773.20,379464.80,1897324.0,0.000,0.00
1788187293.878,1,10.0.0.12,5,1,1.80,21,19.60,2051.20,488.4,0.000,0.00
1788187295.875,1,10.0.0.11,3,1,1.20,15,14.20,1664.00,554.7,0.000,2.50
1788187295.875,1,10.0.0.13,0,0,0.00,1,1794.00,383916.00,1919580.0,0.000,2.50
1788187295.875,1,10.0.0.12,4,1,1.40,17,15.20,1606.00,472.4,0.000,2.50
1788187295.877,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187295.877,2,10.0.0.13,0,0,0.00,1,1794.00,383916.00,1919580.0,0.000,0.00
1788187295.877,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187295.877,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187297.878,1,10.0.0.11,3,1,1.40,13,12.20,1395.00,536.5,0.000,4.00
1788187297.878,1,10.0.0.13,0,0,0.00,1,1813.80,388153.20,1940766.0,0.000,4.00
1788187297.878,1,10.0.0.12,4,1,1.80,17,15.20,1597.20,469.8,0.000,4.00
1788187297.881,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187297.881,2,10.0.0.13,0,0,0.00,1,1813.80,388153.20,1940766.0,0.000,0.00
1788187297.881,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187297.881,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187299.878,1,10.0.0.11,4,1,1.60,15,13.60,1453.20,484.4,0.000,4.50
1788187299.878,1,10.0.0.13,0,0,0.00,1,1831.00,391834.00,1959170.0,0.000,4.50
1788187299.878,1,10.0.0.12,4,1,2.20,19,17.20,1856.20,488.5,0.000,4.50
1788187299.881,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187299.881,2,10.0.0.13,0,0,0.00,1,1831.00,391834.00,1959170.0,0.000,0.00
1788187299.881,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187299.881,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187301.880,1,10.0.0.11,3,1,1.60,16,14.40,1461.40,456.7,0.000,3.00
1788187301.880,1,10.0.0.13,0,0,0.00,1,1851.20,396156.80,1980784.0,0.000,3.00
1788187301.880,1,10.0.0.12,4,1,2.00,20,18.20,1974.60,493.6,0.000,3.00
1788187301.883,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187301.883,2,10.0.0.13,0,0,0.00,1,1851.20,396156.80,1980784.0,0.000,0.00
1788187301.883,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187301.883,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187303.880,1,10.0.0.11,4,1,2.20,17,14.40,1511.20,444.5,0.000,4.50
1788187303.880,1,10.0.0.13,0,0,0.00,1,1870.40,400265.60,2001328.0,0.000,4.50
1788187303.880,1,10.0.0.12,4,1,2.00,20,18.20,1891.40,472.9,0.000,4.50
1788187303.884,2,10.0.0.11,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187303.884,2,10.0.0.13,0,0,0.00,1,1870.60,400308.40,2001542.0,0.000,0.00
1788187303.884,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187303.884,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187305.892,1,10.0.0.11,5,1,1.80,19,15.60,1532.20,403.2,0.053,3.50
1788187305.892,1,10.0.0.13,0,0,0.00,1,1890.80,404631.20,2023156.0,0.000,3.50
1788187305.892,1,10.0.0.12,5,1,1.80,20,18.20,1895.20,473.8,0.000,3.50
1788187305.898,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187305.898,2,10.0.0.13,0,0,0.00,1,1890.80,404631.20,2023156.0,0.000,0.00
1788187305.898,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187305.898,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187307.884,1,10.0.0.11,5,1,2.60,21,18.20,1860.00,442.9,0.000,4.00
1788187307.884,1,10.0.0.13,0,0,0.00,1,1910.20,408782.80,2043914.0,0.000,4.00
1788187307.884,1,10.0.0.12,5,1,1.40,19,16.80,1676.40,441.2,0.000,4.00
1788187307.885,2,10.0.0.11,5,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788187307.885,2,10.0.0.13,0,0,0.00,1,1910.20,408782.80,2043914.0,0.000,0.00
1788187307.885,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187307.885,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187309.882,1,10.0.0.11,5,1,2.00,20,17.60,1816.60,454.1,0.000,5.00
1788187309.882,1,10.0.0.13,0,0,0.00,1,1928.00,412592.00,2062960.0,0.000,5.00
1788187309.882,1,10.0.0.12,4,1,2.20,20,17.00,1709.00,427.2,0.000,5.00
1788187309.883,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187309.883,2,10.0.0.13,0,0,0.00,1,1928.00,412592.00,2062960.0,0.000,0.00
1788187309.883,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788187309.883,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187311.893,1,10.0.0.11,4,1,1.60,19,17.00,1766.40,464.8,0.000,3.50
1788187311.893,1,10.0.0.13,0,0,0.00,1,1947.20,416700.80,2083504.0,0.000,3.50
1788187311.893,1,10.0.0.12,4,1,2.60,23,19.20,1932.20,420.0,0.043,3.50
1788187311.894,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187311.894,2,10.0.0.13,0,0,0.00,1,1947.20,416700.80,2083504.0,0.000,0.00
1788187311.894,2,10.0.0.12,4,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788187311.894,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187313.892,1,10.0.0.11,2,1,1.40,21,18.80,1927.60,459.0,0.000,5.50
1788187313.892,1,10.0.0.13,0,0,0.00,1,1967.60,421066.40,2105332.0,0.000,5.50
1788187313.892,1,10.0.0.12,5,1,3.20,26,22.60,2305.40,443.3,0.000,5.50
1788187313.896,2,10.0.0.11,2,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187313.896,2,10.0.0.13,0,0,0.00,1,1967.60,421066.40,2105332.0,0.000,0.00
1788187313.896,2,10.0.0.12,5,1,3.20,0,0.00,0.00,0.0,0.000,0.00
1788187313.896,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187315.894,1,10.0.0.11,3,1,2.00,19,17.40,1774.20,466.9,0.000,5.00
1788187315.894,1,10.0.0.13,0,0,0.00,1,1986.40,425089.60,2125448.0,0.000,5.00
1788187315.894,1,10.0.0.12,5,1,2.80,27,24.40,2434.80,450.9,0.000,5.00
1788187315.897,2,10.0.0.11,3,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187315.897,2,10.0.0.13,0,0,0.00,1,1986.40,425089.60,2125448.0,0.000,0.00
1788187315.897,2,10.0.0.12,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788187315.897,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187317.892,1,10.0.0.11,4,1,1.60,15,14.00,1351.00,450.3,0.000,2.00
1788187317.892,1,10.0.0.13,0,0,0.00,1,2008.00,429712.00,2148560.0,0.000,2.00
1788187317.892,1,10.0.0.12,4,1,2.00,27,24.20,2439.60,451.8,0.000,2.00
1788187317.896,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187317.896,2,10.0.0.13,0,0,0.00,1,2008.00,429712.00,2148560.0,0.000,0.00
1788187317.896,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187317.896,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187319.896,1,10.0.0.11,2,1,1.20,16,14.80,1450.80,453.4,0.000,4.00
1788187319.896,1,10.0.0.13,0,0,0.00,1,2028.00,433992.00,2169960.0,0.000,4.00
1788187319.896,1,10.0.0.12,4,1,2.00,24,21.20,2139.00,445.6,0.000,4.00
1788187319.899,2,10.0.0.11,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187319.899,2,10.0.0.13,0,0,0.00,1,2028.00,433992.00,2169960.0,0.000,0.00
1788187319.899,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187319.899,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187321.895,1,10.0.0.11,4,1,2.00,18,15.80,1581.00,439.2,0.000,2.50
1788187321.895,1,10.0.0.13,0,0,0.00,1,2046.40,437929.60,2189648.0,0.000,2.50
1788187321.895,1,10.0.0.12,4,1,1.20,20,17.80,1793.80,448.4,0.000,2.50
1788187321.898,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187321.898,2,10.0.0.13,0,0,0.00,1,2046.40,437929.60,2189648.0,0.000,0.00
1788187321.898,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187321.898,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187323.897,1,10.0.0.11,4,1,2.00,17,15.60,1545.40,454.5,0.000,5.00
1788187323.897,1,10.0.0.13,0,0,0.00,1,2066.20,442166.80,2210834.0,0.000,5.00
1788187323.897,1,10.0.0.12,5,1,2.40,20,16.60,1712.80,428.2,0.000,5.00
1788187323.900,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788187323.900,2,10.0.0.13,0,0,0.00,1,2066.20,442166.80,2210834.0,0.000,0.00
1788187323.900,2,10.0.0.12,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187323.900,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187325.898,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,5.00
1788187325.898,2,10.0.0.13,0,0,0.00,1,2083.80,445933.20,2229666.0,0.000,5.00
1788187325.898,2,10.0.0.12,5,1,2.60,0,0.00,0.00,0.0,0.000,5.00
1788187325.898,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,5.00
1788187325.898,1,10.0.0.11,5,1,1.80,18,16.20,1632.00,453.3,0.000,0.00
1788187325.898,1,10.0.0.13,0,0,0.00,1,2083.80,445933.20,2229666.0,0.000,0.00
1788187325.898,1,10.0.0.12,5,1,2.60,20,17.80,1850.40,462.6,0.000,0.00
1788187327.901,1,10.0.0.11,5,1,1.60,17,15.60,1583.00,465.6,0.000,3.00
1788187327.901,1,10.0.0.13,0,0,0.00,1,2104.20,450298.80,2251494.0,0.000,3.00
1788187327.901,1,10.0.0.12,5,1,2.80,22,19.00,1955.60,444.5,0.000,3.00
1788187327.904,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187327.904,2,10.0.0.13,0,0,0.00,1,2104.20,450298.80,2251494.0,0.000,0.00
1788187327.904,2,10.0.0.12,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788187327.904,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187329.900,1,10.0.0.11,5,1,1.60,16,15.20,1565.00,489.1,0.000,2.00
1788187329.900,1,10.0.0.13,0,0,0.00,1,2124.00,454536.00,2272680.0,0.000,2.00
1788187329.900,1,10.0.0.12,5,1,1.80,19,17.00,1769.80,465.7,0.000,2.00
1788187329.902,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187329.902,2,10.0.0.13,0,0,0.00,1,2124.00,454536.00,2272680.0,0.000,0.00
1788187329.902,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187329.902,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187331.902,1,10.0.0.11,4,1,1.80,17,15.60,1553.20,456.8,0.000,3.00
1788187331.902,1,10.0.0.13,0,0,0.00,1,2144.80,458987.20,2294936.0,0.000,3.00
1788187331.902,1,10.0.0.12,3,1,0.80,19,17.00,1775.80,467.3,0.000,3.00
1788187331.904,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788187331.904,2,10.0.0.13,0,0,0.00,1,2144.80,458987.20,2294936.0,0.000,0.00
1788187331.904,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788187331.904,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187333.905,1,10.0.0.11,5,1,2.40,21,18.80,1903.80,453.3,0.000,3.50
1788187333.905,1,10.0.0.13,0,0,0.00,1,2164.40,463181.60,2315908.0,0.000,3.50
1788187333.905,1,10.0.0.12,1,1,0.20,12,10.80,1103.60,459.8,0.000,3.50
1788187333.907,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788187333.907,2,10.0.0.13,0,0,0.00,1,2164.40,463181.60,2315908.0,0.000,0.00
1788187333.907,2,10.0.0.12,1,1,0.20,0,0.00,0.00,0.0,0.000,0.00
1788187333.907,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187335.906,1,10.0.0.11,5,1,3.40,21,19.40,1927.40,458.9,0.048,5.50
1788187335.906,1,10.0.0.13,0,0,0.00,1,2183.20,467204.80,2336024.0,0.000,5.50
1788187335.906,1,10.0.0.12,3,1,1.20,13,11.00,1077.20,414.3,0.000,5.50
1788187335.910,2,10.0.0.11,5,1,3.40,0,0.00,0.00,0.0,0.000,0.00
1788187335.910,2,10.0.0.13,0,0,0.00,1,2183.20,467204.80,2336024.0,0.000,0.00
1788187335.910,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788187335.910,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187337.906,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,4.00
1788187337.906,2,10.0.0.13,0,0,0.00,1,2203.80,471613.20,2358066.0,0.000,4.00
1788187337.906,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,4.00
1788187337.906,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,4.00
1788187337.906,1,10.0.0.11,5,1,2.80,26,24.20,2388.40,459.3,0.000,0.00
1788187337.906,1,10.0.0.13,0,0,0.00,1,2203.80,471613.20,2358066.0,0.000,0.00
1788187337.906,1,10.0.0.12,3,1,1.60,10,8.40,880.60,440.3,0.000,0.00
1788187339.909,1,10.0.0.11,4,1,2.60,26,23.20,2276.40,437.8,0.000,3.00
1788187339.909,1,10.0.0.13,0,0,0.00,1,2223.20,475764.80,2378824.0,0.000,3.00
1788187339.909,1,10.0.0.12,3,1,1.40,12,11.60,1223.40,509.8,0.000,3.00
1788187339.913,2,10.0.0.11,4,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788187339.913,2,10.0.0.13,0,0,0.00,1,2223.20,475764.80,2378824.0,0.000,0.00
1788187339.913,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788187339.913,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187341.949,1,10.0.0.11,4,1,1.60,24,22.20,2283.80,475.8,0.000,3.00
1788187341.949,1,10.0.0.13,0,0,0.00,1,2241.80,479745.20,2398726.0,0.000,3.00
1788187341.949,1,10.0.0.12,5,1,1.60,15,13.60,1417.60,472.5,0.000,3.00
1788187341.952,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.50
1788187341.952,2,10.0.0.13,0,0,0.00,1,2241.80,479745.20,2398726.0,0.000,0.50
1788187341.952,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.50
1788187341.952,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.50
1788187343.921,1,10.0.0.11,4,1,1.60,22,20.60,2125.20,483.0,0.000,3.00
1788187343.921,1,10.0.0.13,0,0,0.00,1,2261.60,483982.40,2419912.0,0.000,3.00
1788187343.921,1,10.0.0.12,4,1,1.60,17,15.80,1667.60,490.5,0.000,3.00
1788187343.924,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187343.924,2,10.0.0.13,0,0,0.00,1,2261.60,483982.40,2419912.0,0.000,0.00
1788187343.924,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788187343.924,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788187345.918,1,10.0.0.11,5,1,1.40,18,16.00,1618.60,449.6,0.000,1.50
1788187345.918,1,10.0.0.13,0,0,0.00,1,2281.00,488134.00,2440670.0,0.000,1.50
1788187345.918,1,10.0.0.12,3,1,0.80,12,10.60,1145.40,477.2,0.083,1.50
1788187345.920,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00
